Date,Close,High,Low,Open,Volume,MA50,MA200,Year
2021-10-25,3098.259033203125,3117.4183966686946,3060.162273714988,3107.173462267711,2595594,3298.84451171875,2918.524110107422,2021
2021-10-26,3089.07861328125,3130.235490892572,3082.337299759617,3099.6338687798507,3878763,3301.279677734375,2920.635324707031,2021
2021-10-27,3095.4208984375,3114.491476363256,3089.433623972437,3089.433623972437,2510813,3301.864794921875,2922.5433239746094,2021
2021-10-28,3035.015869140625,3120.478755095048,3029.11738165139,3120.478755095048,2424942,3301.0727197265624,2924.3313635253908,2021
2021-10-29,3013.81591796875,3069.9188851710232,3003.349234136505,3015.8560691777293,3960501,3298.43837890625,2926.0954382324217,2021
2021-11-01,3083.57861328125,3092.9809361870434,3027.2982893992285,3049.4733749755624,2020718,3297.06650390625,2927.8218298339843,2021
2021-11-02,3090.49755859375,3116.5755914866954,3077.6804012995885,3099.190236224732,3087414,3295.8515966796876,2929.3391149902345,2021
2021-11-03,3097.637939453125,3122.1634993420716,3074.398491314584,3108.237587853043,1537639,3293.4002001953127,2930.89912109375,2021
2021-11-04,3112.1845703125,3116.2648728066724,3108.947094339255,3115.9987284607782,328991,3291.66822265625,2932.6016174316405,2021
2021-11-08,3106.95166015625,3147.088570475876,3087.8366904944155,3147.088570475876,2526082,3289.02064453125,2933.848298339844,2021
2021-11-09,3109.568115234375,3135.5573609997723,3100.964224626649,3111.60826658761,1782692,3286.19787109375,2935.1843188476564,2021
2021-11-10,3090.58642578125,3121.986263947992,3086.9496247069433,3102.7383307642617,1516489,3282.1402734375,2936.4764233398437,2021
2021-11-11,3094.045654296875,3113.426767950228,3047.744113577115,3086.7722686985917,1284514,3278.4856103515626,2937.614620361328,2021
2021-11-12,3127.619140625,3134.803739975808,3091.828458130939,3109.8346748298673,1747259,3273.9947412109377,2938.7092663574217,2021
2021-11-15,3151.78955078125,3166.2477510085714,3129.3483191275823,3129.3483191275823,1809157,3271.2532666015627,2940.0783837890626,2021
2021-11-16,3154.539794921875,3171.5260452936996,3141.767028575657,3165.71612789004,2013204,3266.4102001953124,2941.3326831054687,2021
2021-11-17,3123.93798828125,3160.260960061091,3110.189432058475,3149.395165626962,1632914,3260.8612451171875,2942.4858447265624,2021
2021-11-18,3082.958251953125,3123.0065929021084,3061.5815959383253,3117.9504993315195,2136598,3254.316533203125,2943.5670666503906,2021
2021-11-22,3067.613037109375,3118.6601354949016,3051.5584025436406,3085.35310837777,3167936,3248.104111328125,2944.8550622558596,2021
2021-11-23,3072.802001953125,3087.614917705007,3022.730695618105,3055.7271838719826,2153461,3242.7346875,2946.5434912109376,2021
2021-11-24,3054.21923828125,3098.347663033605,3037.100027177156,3079.853553174247,2161746,3236.688173828125,2948.015936279297,2021
2021-11-25,3056.525390625,3071.693237675039,3046.0145286811985,3054.7513835573277,1849619,3229.7325439453125,2949.218166503906,2021
2021-11-26,3057.368408203125,3095.642526457509,3026.3674595161992,3037.9872931567247,1941251,3222.075791015625,2950.439556884766,2021
2021-11-29,3106.286376953125,3130.546010236377,3021.5331459445556,3057.634146477923,2981745,3214.1818798828126,2951.9565222167967,2021
2021-11-30,3130.368408203125,3161.0588168343756,3096.529310296403,3096.529310296403,5588446,3207.6770361328126,2953.727960205078,2021
2021-12-01,3173.52099609375,3184.3423949049957,3135.557205010908,3135.557205010908,2102118,3203.371171875,2955.468360595703,2021
2021-12-02,3231.26513671875,3235.7889414326537,3170.2394658907515,3183.633089526473,3152938,3200.297216796875,2957.6609887695313,2021
2021-12-03,3229.091796875,3251.7103857650372,3220.5766933426667,3234.413817790303,2486263,3196.4812890625,2959.682755126953,2021
2021-12-06,3136.799072265625,3244.658783850488,3124.026308562444,3229.091829206644,1849642,3190.833662109375,2961.2751452636717,2021
2021-12-07,3179.46435546875,3191.4389038852173,3126.0667828778905,3159.95027656784,1484458,3185.9136328125,2963.1476733398435,2021
2021-12-08,3217.072998046875,3234.4139602705127,3194.099693371914,3194.099693371914,1428660,3181.70947265625,2965.4321875,2021
2021-12-09,3194.76513671875,3224.0362547896098,3163.0547588086524,3202.0829162364653,1567957,3177.6673583984375,2967.7416381835938,2021
2021-12-10,3225.8544921875,3230.46686724847,3171.126417511061,3179.907665866492,1510718,3175.27044921875,2970.3634533691406,2021
2021-12-13,3201.77197265625,3248.2066906971236,3194.7203384161626,3237.562649111005,1883864,3172.166142578125,2972.9340856933595,2021
2021-12-14,3214.323486328125,3224.25788271104,3172.545532780773,3197.6477763888033,1747007,3169.6023583984374,2975.503740234375,2021
2021-12-15,3166.9130859375,3213.613734373968,3156.0914698132124,3210.952723829358,1603233,3166.8933544921874,2978.3347814941408,2021
2021-12-16,3176.891845703125,3200.7077599220047,3166.602518405637,3177.2465604843114,2072320,3163.6207666015625,2981.1201171875,2021
2021-12-17,3179.330810546875,3238.760039975643,3169.8840941458316,3195.4298360766725,4333992,3159.3345947265625,2984.0587353515625,2021
2021-12-20,3154.98291015625,3198.5348720459833,3113.515493276563,3183.4558113624607,2312310,3154.9580859375,2986.6681518554688,2021
2021-12-21,3200.574951171875,3229.7572813308107,3163.4093725133384,3177.8231801936154,2340989,3150.041513671875,2989.9494641113283,2021
2021-12-22,3220.48828125,3225.8546962749856,3198.756693316205,3214.501007023342,1224328,3144.766279296875,2993.1989208984373,2021
2021-12-23,3248.827880859375,3255.746551906063,3219.8229078923873,3235.788971898465,1792861,3144.4852490234375,2996.228995361328,2021
2021-12-24,3256.100830078125,3286.3477338995476,3232.9501703058754,3268.6076651605485,2209923,3144.9295458984375,2999.063577880859,2021
2021-12-27,3278.45361328125,3281.9128401940757,3240.312464057373,3256.1897395547167,1534135,3145.779296875,3002.051240234375,2021
2021-12-28,3287.722412109375,3304.08758111317,3276.4575125260903,3290.7825304509693,1456218,3147.4663720703124,3005.2683142089845,2021
2021-12-29,3277.2119140625,3299.608753298073,3268.6080230926227,3275.0387987147183,1456923,3148.3099169921875,3008.4376708984373,2021
2021-12-30,3311.84912109375,3317.3928926389353,3264.1726858051557,3265.370227080346,1966475,3150.0768212890625,3011.586815185547,2021
2021-12-31,3315.9296875,3335.133227039575,3309.676269388582,3319.8768098436235,1207141,3152.3741552734373,3014.66845703125,2021
2022-01-03,3386.357666015625,3397.2234590635435,3321.8281603636997,3326.2631779342787,2346158,3157.434501953125,3018.1593786621092,2022
2022-01-04,3445.786865234375,3449.6895940340164,3380.991215898721,3398.199213823808,2488606,3164.2803955078125,3021.911405029297,2022
2022-01-05,3424.676025390625,3432.7034501545454,3381.611963344765,3428.2684327770844,1733031,3170.8087353515625,3025.364920654297,2022
2022-01-06,3377.221435546875,3401.658425302727,3345.777204756685,3381.257344785918,1810293,3176.571591796875,3028.568415527344,2022
2022-01-07,3418.068359375,3428.180113754431,3367.420367389519,3388.3537388899704,2460591,3183.024541015625,3032.3121728515625,2022
2022-01-10,3441.441162109375,3528.5004828256165,3424.721056860157,3528.5004828256165,3937092,3191.153046875,3036.112576904297,2022
2022-01-11,3473.41748046875,3481.4893002449076,3420.2860488520673,3420.2860488520673,1906106,3200.345078125,3039.7236462402343,2022
2022-01-12,3423.744873046875,3485.0369042039447,3403.0334703465164,3481.4888900484816,3203744,3207.1484033203124,3043.029431152344,2022
2022-01-13,3457.450927734375,3479.7148026675522,3421.1725704534156,3475.2797850755724,6684507,3214.487470703125,3046.5982495117187,2022
2022-01-14,3519.762939453125,3527.613007244821,3423.877988650264,3439.6666946537052,3348123,3222.929970703125,3050.7258679199217,2022
2022-01-17,3565.0,3586.1551199160176,3514.573981387204,3541.538800935803,3442604,3231.986279296875,3055.071103515625,2022
2022-01-18,3539.67626953125,3585.002018651542,3530.2739457678194,3578.1277414958386,2389041,3240.640771484375,3058.8864416503907,2022
2022-01-19,3478.409423828125,3564.911028197739,3474.7219780077917,3564.911028197739,3102539,3248.01759765625,3062.3106127929686,2022
2022-01-20,3400.127685546875,3483.1637786694,3386.3105001298686,3474.2781567850393,6176776,3254.2084228515623,3065.3998559570314,2022
2022-01-21,3406.302978515625,3422.3415685992545,3350.856787511947,3382.7560817031394,3112358,3260.4535693359376,3068.195158691406,2022
2022-01-24,3351.0791015625,3420.6533474824882,3323.311533128875,3412.078809123836,3258414,3264.9227685546875,3070.600939941406,2022
2022-01-25,3349.79052734375,3384.8887339958196,3307.406154089975,3349.4351892399127,3330501,3268.8827880859376,3072.970830078125,2022
2022-01-27,3242.585693359375,3317.3581176759967,3221.1270024404544,3315.2256551137434,5718297,3270.6437060546873,3074.6027294921873,2022
2022-01-28,3278.8388671875,3314.159213319958,3239.6976603507437,3239.6976603507437,3143862,3273.7417236328124,3076.394356689453,2022
2022-01-31,3319.890380859375,3339.216607900845,3306.695145967757,3331.219548435409,2739393,3278.4803662109375,3078.7239697265627,2022
2022-02-01,3377.11376953125,3383.644788341221,3320.02364934981,3349.879425432354,2105169,3284.670380859375,3081.9660437011717,2022
2022-02-02,3426.4736328125,3433.4044616031847,3377.11395747897,3401.3272782809076,1984212,3291.7438134765625,3084.9498889160154,2022
2022-02-03,3398.39501953125,3449.842683269199,3390.7977694626597,3421.8529744416446,1960538,3298.6273291015623,3087.89794921875,2022
2022-02-04,3389.775146484375,3398.4830976239323,3348.9902367426243,3390.1307014510608,2307366,3305.29232421875,3090.9494970703126,2022
2022-02-07,3357.876708984375,3404.7928386994317,3337.572975002385,3368.539455877154,1919149,3311.302490234375,3093.917374267578,2022
2022-02-08,3326.2880859375,3376.2697091125106,3306.33990816381,3369.028014039471,2946443,3315.7025244140623,3096.84048828125,2022
2022-02-09,3341.482666015625,3356.9435617136155,3328.642985453299,3332.1082913026003,1638721,3319.9248095703124,3099.880450439453,2022
2022-02-10,3350.190673828125,3367.4731657279976,3339.2168435690846,3367.4731657279976,2112459,3323.458203125,3103.0021936035155,2022
2022-02-11,3283.192626953125,3334.329421359059,3278.794287758808,3334.329421359059,3851488,3324.4967529296873,3105.6518115234376,2022
2022-02-14,3317.668701171875,3370.5381454891767,3296.5653515494223,3309.0052208005523,5951745,3326.268291015625,3108.508533935547,2022
2022-02-15,3392.352783203125,3407.63600953311,3330.331098756218,3364.096462084056,3931683,3331.379365234375,3111.7775744628907,2022
2022-02-16,3388.17626953125,3424.607316053256,3381.8673917745273,3415.6327519656547,3256906,3335.553603515625,3115.3756079101563,2022
2022-02-17,3362.496826171875,3407.6358265307354,3357.8763464040803,3398.750205079547,3134372,3338.462080078125,3118.8393103027342,2022
2022-02-18,3371.11572265625,3390.7085606865603,3338.8610914162996,3348.990612757656,3688883,3341.989091796875,3122.2900634765624,2022
2022-02-21,3304.91796875,3401.238235819317,3292.6115131522834,3385.421786187314,7465922,3343.570361328125,3125.207861328125,2022
2022-02-22,3186.7392578125,3259.157074169786,3172.1669250983023,3243.2518982097486,5408531,3343.26970703125,3127.4655346679688,2022
2022-02-23,3166.658203125,3219.1721021582184,3159.4162905968537,3208.598298112839,2426203,3342.3164013671876,3129.528527832031,2022
2022-02-24,3022.577392578125,3095.617375865612,3013.203235313269,3086.8649517934127,5039136,3339.4296875,3130.815733642578,2022
2022-02-25,3128.405029296875,3136.624228763181,3076.2020056595275,3081.5333782863204,2549723,3338.459951171875,3132.7327319335936,2022
2022-02-28,3158.127685546875,3166.613497830025,3070.7819790701324,3101.082036457885,3288942,3338.035888671875,3134.952178955078,2022
2022-03-02,3150.974853515625,3173.899802351873,3115.299166886402,3156.617310428963,2761341,3337.9557275390625,3137.294537353516,2022
2022-03-03,3149.419677734375,3179.8086775840598,3136.713412213718,3165.813823365856,1928039,3336.9326220703124,3139.5489025878906,2022
2022-03-04,3131.604248046875,3164.347634660531,3098.4608348995284,3111.3005151866846,2370257,3335.15494140625,3141.630460205078,2022
2022-03-07,3096.55029296875,3152.6186540004137,3049.145630234379,3065.539559273232,3054130,3332.1093896484376,3143.566630859375,2022
2022-03-08,3198.779541015625,3206.8210725450217,3074.425300915981,3074.425300915981,3300992,3330.9629638671877,3146.1106494140627,2022
2022-03-09,3227.79150390625,3246.806650388833,3196.2030706942073,3203.267097605841,2719654,3329.9497216796876,3148.7096252441406,2022
2022-03-10,3217.439208984375,3273.4630982851195,3212.152307356326,3273.4630982851195,2005441,3328.5440576171877,3151.2524426269533,2022
2022-03-11,3198.068359375,3234.2330122460926,3192.4705914053425,3201.7115509453934,1623423,3326.9611865234374,3153.488601074219,2022
2022-03-14,3237.0322265625,3241.786121299952,3181.052805680414,3181.052805680414,1765688,3325.4648486328124,3155.7230310058594,2022
2022-03-15,3193.403564453125,3251.2490497339313,3185.8507858462003,3251.2490497339313,3651133,3323.014326171875,3157.64435546875,2022
2022-03-16,3248.494140625,3259.2458289609194,3213.262739634658,3234.810370864838,3090475,3320.2570556640626,3160.001904296875,2022
2022-03-17,3263.466796875,3296.565738589953,3252.4042409503854,3284.6590919681585,3600452,3316.610654296875,3162.365634765625,2022
2022-03-21,3222.548095703125,3300.075138230932,3212.1519626134377,3284.1254920661872,2413831,3312.568095703125,3164.5519360351564,2022
2022-03-22,3288.524169921875,3297.4542632536477,3221.0379154660395,3234.366348219692,2907611,3310.794150390625,3167.1721374511717,2022
2022-03-23,3298.69775390625,3314.15886414101,3278.794050239412,3294.788167557653,1596195,3308.40673828125,3169.7910876464844,2022
2022-03-24,3331.974853515625,3339.3942172821903,3283.2371329817483,3287.6799437165005,1879046,3306.217412109375,3172.565379638672,2022
2022-03-25,3294.299560546875,3358.320504138264,3262.800077046092,3340.904599959908,1690133,3302.6350537109374,3174.9770495605467,2022
2022-03-28,3294.52197265625,3299.2313956274616,3253.203831019655,3283.2372762842633,1760990,3300.050595703125,3177.3149621582033,2022
2022-03-29,3292.43408203125,3307.228556100982,3279.6831275036875,3283.0152358017476,2689063,3296.7502587890626,3179.6419970703123,2022
2022-03-30,3315.7138671875,3321.4450492066144,3293.18873172542,3321.4450492066144,1583455,3292.66927734375,3182.0123291015625,2022
2022-03-31,3323.17822265625,3336.24004386944,3305.6291188569076,3323.2226941539616,2168110,3287.832841796875,3184.168221435547,2022
2022-04-01,3339.883056640625,3343.659445863298,3312.604241407199,3330.331013312687,1387014,3283.8369775390624,3186.396374511719,2022
2022-04-04,3350.190673828125,3358.7652125309046,3320.6459798290102,3342.7710924712337,1472994,3281.2726025390625,3188.7361364746093,2022
2022-04-05,3389.68701171875,3408.1691482536567,3351.656507431064,3351.656507431064,2314947,3281.0637890625,3191.2221435546876,2022
2022-04-06,3336.862060546875,3384.799946643338,3315.358682300862,3384.799946643338,2051729,3279.674970703125,3193.252333984375,2022
2022-04-07,3273.595947265625,3328.1093184300516,3269.0199392615564,3328.1093184300516,2494829,3278.1253076171874,3195.056519775391,2022
2022-04-08,3274.928955078125,3292.1227192112146,3236.587585621282,3278.7942871496307,2296773,3276.628076171875,3196.974256591797,2022
2022-04-11,3284.48095703125,3298.6536964936704,3248.6720768870196,3278.794246196316,2291660,3277.4659814453125,3198.8156408691407,2022
2022-04-12,3279.77197265625,3322.3340146067667,3241.7859391915695,3272.5745321735017,4483476,3277.4846435546874,3200.809270019531,2022
2022-04-13,3253.8701171875,3296.432374272563,3248.1834062092184,3293.89988537501,1621672,3276.16423828125,3202.1778161621096,2022
2022-04-18,3134.891845703125,3207.7094730408703,3129.960282212317,3207.7094730408703,3820792,3271.3197998046876,3202.9196716308593,2022
2022-04-19,3084.99853515625,3166.4353782692338,3055.8981276363893,3154.3953189467165,3170014,3264.4902978515624,3203.60662109375,2022
2022-04-20,3160.438232421875,3171.4118459733177,3092.1966087050055,3109.96785358262,2640370,3259.731162109375,3204.652658691406,2022
2022-04-21,3224.28076171875,3237.9202766610933,3169.8563333582965,3181.052302537518,2280996,3256.4212744140623,3205.9962719726564,2022
2022-04-22,3209.975341796875,3213.929400104954,3173.4998209772857,3182.0301046657846,1581465,3253.4632470703127,3207.28712890625,2022
2022-04-25,3152.79638671875,3184.606957189106,3139.3792275227693,3161.504339754141,1960694,3249.9934130859374,3208.362980957031,2022
2022-04-26,3151.107666015625,3188.0717174250735,3126.094513951493,3176.7425511987203,1943469,3246.1859130859375,3209.4500439453127,2022
2022-04-27,3164.34765625,3170.7897321857427,3115.5656783516138,3150.841554226717,1727648,3242.469052734375,3210.862578125,2022
2022-04-28,3184.87353515625,3202.7335052062913,3143.7775334280645,3188.161171907679,1703660,3240.5026708984374,3212.3218701171877,2022
2022-04-29,3151.462890625,3219.482357024366,3142.710684839358,3196.157603868528,2051115,3237.1785546875,3213.6867639160155,2022
2022-05-02,3147.642822265625,3152.5743861315545,3103.5257934019173,3127.6501716746743,1324161,3232.28435546875,3215.2549475097658,2022
2022-05-04,3091.973876953125,3150.3523618271915,3079.1341983708458,3144.176898799808,2305825,3226.3603076171876,3216.611260986328,2022
2022-05-05,3121.874267578125,3139.290173030347,3096.950272047163,3120.719310294704,1612262,3221.5478564453124,3218.141590576172,2022
2022-05-06,3050.07861328125,3087.3092816962812,3042.881172879239,3073.536567962998,2010812,3215.1271142578125,3219.1936853027346,2022
2022-05-09,3061.18603515625,3070.8712773534085,2973.8847900752394,3019.3346644811577,2481830,3210.2524755859376,3220.3216796875,2022
2022-05-10,3055.542724609375,3078.68980921061,3040.6593103928117,3051.3220549061707,1622685,3207.628544921875,3221.457536621094,2022
2022-05-11,3031.77392578125,3064.161971372953,3005.25025996758,3052.2108543548047,1841769,3204.930859375,3222.519697265625,2022
2022-05-12,3028.797119140625,3065.272636777598,2976.7719816685094,3001.562777515555,2807195,3205.05525390625,3223.4731298828124,2022
2022-05-13,3034.3505859375,3056.564638125786,3005.2501775708447,3052.2107706705233,2187823,3203.1741650390627,3224.407630615234,2022
2022-05-16,3000.49658203125,3047.7680429845973,2991.4332918791674,3034.4396113097378,1195813,3200.02154296875,3225.1883520507813,2022
2022-05-17,3066.961181640625,3080.644951878495,2977.0385191605064,2994.454423948811,1754076,3198.34126953125,3226.3691259765624,2022
2022-05-18,3064.473388671875,3105.5249193259233,3059.3641559719827,3078.8680530656147,1866781,3196.64234375,3227.602091064453,2022
2022-05-19,2898.445556640625,3025.5544285146852,2870.056036447117,3018.445930591596,4642963,3191.979169921875,3227.9391796875,2022
2022-05-20,2926.035400390625,2944.6062640779983,2905.6429407592427,2941.1409581818916,3065125,3188.5688720703124,3228.4230688476564,2022
2022-05-23,2951.58154296875,2966.820298209671,2902.932761610268,2936.5204567843207,2293690,3183.624912109375,3229.1601831054686,2022
2022-05-24,2921.5927734375,2954.3363801932683,2910.5746879512376,2945.7171525393956,1711510,3177.5009375,3229.5173962402346,2022
2022-05-25,2833.613525390625,2945.6110559752246,2821.4478094645397,2945.6110559752246,3548046,3169.824423828125,3229.1447741699217,2022
2022-05-26,2886.660400390625,2899.6761119484217,2845.153478156193,2854.50145711165,2813186,3163.5962646484377,3229.0858557128904,2022
2022-05-27,2917.388427734375,2933.1323360554616,2888.6733595010373,2910.1425040806,3103153,3157.203388671875,3229.1363134765625,2022
2022-05-30,3019.3212890625,3029.474490006565,2939.796107893087,2949.3229509041,2094624,3153.7217431640624,3229.5820104980467,2022
2022-05-31,3009.5712890625,3026.612246033562,2974.3707538356352,3000.44672887576,4840965,3148.9432861328123,3229.9218542480467,2022
2022-06-01,3001.3857421875,3030.7269440021355,2987.833434858042,3030.7269440021355,1493835,3143.7016650390624,3230.1711938476565,2022
2022-06-02,3062.0361328125,3070.0870604184925,2993.424382338286,3001.2069020116674,2657939,3140.49142578125,3230.678192138672,2022
2022-06-03,3077.37744140625,3110.610011492241,3069.371285099151,3094.597480482661,1913622,3136.2684912109376,3231.2284777832033,2022
2022-06-06,3069.14794921875,3088.872766865215,3021.021246154396,3057.563601837621,1084210,3131.6774951171874,3231.2433923339845,2022
2022-06-07,3008.0947265625,3058.323697921214,3002.1013022067764,3042.400709313866,2308256,3125.199892578125,3230.910767822266,2022
2022-06-08,3045.174072265625,3053.940682272369,2993.6034913799344,3023.704930238696,2185707,3120.2173828125,3230.4089733886717,2022
2022-06-09,3065.7041015625,3074.5600352543865,2999.507580582336,3028.043561052109,1279197,3115.641025390625,3229.976632080078,2022
2022-06-10,3005.589599609375,3035.1992047027534,2998.5227627950576,3025.3591837031277,1527582,3109.9041357421875,3229.2483654785156,2022
2022-06-13,2880.085205078125,2945.7449039172147,2855.798109527881,2943.061261429589,3030921,3101.1915625,3227.547752685547,2022
2022-06-14,2871.989990234375,2897.350284976145,2839.9203697482353,2853.6069924191734,2611493,3092.1677978515627,3225.9137854003907,2022
2022-06-15,2868.18798828125,2892.966912903787,2863.4468423639523,2879.101425225986,1404536,3082.733896484375,3224.0580725097657,2022
2022-06-16,2810.66845703125,2902.6727617050265,2802.6622999813585,2898.3341186445737,2032028,3071.9434521484377,3221.857880859375,2022
2022-06-17,2763.167724609375,2789.8700552215146,2704.977583624793,2765.940909256889,5240434,3059.41306640625,3219.206387939453,2022
2022-06-20,2784.189697265625,2807.7611124816544,2745.3664210931734,2767.7301097628797,1502769,3048.359619140625,3216.7434423828126,2022
2022-06-21,2873.2421875,2896.321559800145,2795.8190472258425,2799.934053640477,2964461,3040.3525439453124,3214.348840332031,2022
2022-06-22,2883.08203125,2907.7716314048353,2847.344899703459,2862.462666195436,3336315,3032.51560546875,3212.319934082031,2022
2022-06-23,2959.879150390625,2968.1089446533183,2883.082151369264,2883.082151369264,3692578,3026.0235693359373,3210.1358642578125,2022
2022-06-24,2945.8349609375,2992.2618967303943,2931.879930204445,2986.8946108169766,2132118,3019.3448291015625,3207.8581103515626,2022
2022-06-27,2965.15625,3008.2733913920747,2957.821004932529,2996.7338171855354,2037686,3013.5705517578126,3205.632922363281,2022
2022-06-28,2968.2431640625,2978.8436409537917,2927.4966937802037,2958.2690452354923,1400046,3010.237578125,3203.582967529297,2022
2022-06-29,2943.509033203125,2981.527308210307,2926.0653540821827,2926.0653540821827,2133994,3007.4077880859377,3201.5941467285156,2022
2022-06-30,2922.5771484375,2961.7581666063475,2911.7530329078327,2926.960345214878,2719603,3002.65056640625,3199.424307861328,2022
2022-07-01,2965.514892578125,2981.5272075648168,2909.1136216452282,2916.225231521543,1502879,2997.4752490234373,3197.230347900391,2022
2022-07-04,2893.906005859375,2968.0639081040827,2884.960530635869,2962.741394025175,2622535,2991.1538623046877,3194.49884765625,2022
2022-07-05,2877.13330078125,2926.9595551529096,2868.7691939118813,2911.752246950709,2170627,2985.6406005859376,3191.3796044921874,2022
2022-07-06,2916.89599609375,2923.828739778401,2864.5649631192855,2879.101361167748,2182144,2980.9563671875,3188.6860314941405,2022
2022-07-07,2941.138671875,2969.3614764130343,2920.742941127774,2926.06545613533,1989921,2976.4921875,3186.4476538085937,2022
2022-07-08,2921.100830078125,2956.4802363434105,2907.2801113815685,2952.007497710516,2136916,2971.2167333984376,3184.1283435058594,2022
2022-07-11,2785.44189453125,2884.915527329393,2778.4643807395646,2868.053220532435,6974600,2963.8963134765627,3180.9561120605467,2022
2022-07-12,2759.41064453125,2805.4798410310173,2755.429951813746,2786.4259354986384,3734815,2956.131669921875,3177.657263183594,2022
2022-07-13,2718.30615234375,2782.0426602349858,2714.951599296843,2776.675375359934,3863530,2948.6583154296877,3174.12146484375,2022
2022-07-14,2689.605224609375,2741.8501614442216,2661.128370626433,2740.9532526573576,4764908,2940.0129345703126,3170.4330859375,2022
2022-07-15,2685.88330078125,2716.6470988263773,2648.5718054355975,2707.364223712299,4574806,2932.7290283203124,3166.8781481933593,2022
2022-07-18,2747.680908203125,2759.744291278439,2703.553026199049,2711.3560912348776,3202795,2926.45892578125,3163.8880529785156,2022
2022-07-19,2757.322021484375,2761.5374492687492,2717.678694261558,2717.678694261558,1865074,2920.49451171875,3160.8897265625,2022
2022-07-20,2838.537353515625,2844.950164613829,2778.668683955497,2787.4135458013584,3402251,2916.6297802734375,3158.3698498535155,2022
2022-07-21,2849.748291015625,2855.757536006189,2819.926074284405,2840.5100868503773,2420640,2913.0488037109376,3156.1067749023437,2022
2022-07-22,2844.097900390625,2867.417529974402,2819.4329075616306,2856.6546240126586,2075886,2909.24375,3153.624658203125,2022
2022-07-25,2840.28564453125,2857.954702243871,2824.4552934601734,2838.7160542958572,1797504,2906.03953125,3150.8578894042967,2022
2022-07-26,2794.678466796875,2842.2146404168366,2777.27852102286,2838.4476666790706,2639367,2900.593876953125,3147.9622399902346,2022
2022-07-27,2860.108154296875,2864.816926220991,2789.3867969525772,2793.871341642212,1389808,2896.506572265625,3145.0307629394533,2022
2022-07-28,2924.37158203125,2927.5107633031744,2871.588403627416,2884.459134431069,2106333,2897.0250927734373,3142.2313708496094,2022
2022-07-29,2961.503173828125,2975.3157011729186,2937.376413925399,2950.8300463555915,2430257,2897.7344482421877,3140.7244897460937,2022
2022-08-01,2958.723388671875,2984.016178127626,2933.7892752195567,2984.016178127626,1306913,2897.87728515625,3139.3486767578124,2022
2022-08-02,2952.4443359375,2971.368979620975,2934.3714928201657,2950.829856355455,1269114,2898.49431640625,3137.931068115234,2022
2022-08-03,2995.226806640625,3003.7474398680797,2939.2148983239913,2941.860735373933,2895824,2901.72658203125,3136.890358886719,2022
2022-08-04,3009.083984375,3038.6370840635946,2966.3912590118593,3004.6443298312643,2150567,2904.1750537109374,3135.76060546875,2022
2022-08-05,3018.1435546875,3028.861573018545,3009.1295758001834,3014.6903675855206,1106933,2906.19015625,3134.7338037109375,2022
2022-08-08,3026.57421875,3030.565419593508,2992.08811505521,3018.0984733695386,1068836,2906.33521484375,3133.8613598632815,2022
2022-08-10,3008.45654296875,3036.0364904074586,2991.1910474176884,3036.0364904074586,1878359,2906.312919921875,3133.2369409179687,2022
2022-08-11,3069.670654296875,3075.2314455811347,3027.1123715619956,3049.490204414719,1449248,2907.6786181640623,3133.0678332519533,2022
2022-08-12,3050.880615234375,3066.531632271564,3032.673320157422,3066.531632271564,1472354,2907.4555078125,3132.8309411621094,2022
2022-08-16,3042.942138671875,3062.8087979948655,3038.2782571711045,3059.355611870299,839942,2906.7668017578126,3132.6002587890625,2022
2022-08-17,3050.476806640625,3065.589589525235,3023.56954088203,3036.126264902708,1622326,2906.39337890625,3132.375538330078,2022
2022-08-18,3032.6728515625,3042.314621072089,3015.407357324399,3040.520803488909,1430659,2906.88494140625,3132.3638232421877,2022
2022-08-19,3036.709228515625,3068.773720849505,3023.7040498067786,3037.8303646112154,1398410,2906.71564453125,3132.4782897949217,2022
2022-08-22,3008.725830078125,3035.229532182766,3002.3127999837025,3018.098484400233,1536532,2905.5760791015623,3132.104025878906,2022
2022-08-23,2945.986572265625,2997.3792685403614,2932.891616907202,2977.692165242651,1849256,2904.3840185546874,3131.381470947266,2022
2022-08-24,2919.752197265625,2966.974358766676,2915.132985487199,2952.6238177327377,1691923,2905.1773583984377,3130.492042236328,2022
2022-08-25,2886.431884765625,2940.201524060297,2883.337593169555,2938.2732577100746,1946930,2905.4661962890623,3129.363278808594,2022
2022-08-26,2890.019775390625,2921.2322484903357,2885.1765549837287,2900.8724605252028,1457962,2905.90283203125,3128.2786193847655,2022
2022-08-29,2809.61181640625,2818.7153534977124,2763.376122142402,2802.840110903929,2539173,2905.88169921875,3126.778837890625,2022
2022-08-30,2880.1083984375,2893.87603511629,2818.1770254281655,2829.747060527474,3431525,2908.2205126953127,3125.726447753906,2022
2022-09-01,2808.849365234375,2861.139194303962,2799.252484458516,2861.139194303962,3546935,2908.7137060546875,3124.300466308594,2022
2022-09-02,2807.683349609375,2836.9226654285976,2798.6247016941093,2836.9226654285976,2052900,2907.402529296875,3122.700787353516,2022
2022-09-05,2810.3740234375,2823.4240906299206,2791.4044893857963,2801.6291623975735,2147912,2905.948369140625,3120.9937097167967,2022
2022-09-06,2804.6787109375,2817.056096189983,2786.112742544714,2812.2575465142127,1936453,2902.8443603515625,3119.244404296875,2022
